# Configuracion:
# Concentracion g/m^3_=_14800.0
# C_Vs_to_Am_M_A/Vsm_=_254322799225.57578
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_136067.8749886125
# 
Resultados:
# tau_s_=_(1.45+/-0.09)e-07
# dphi_rad_=_6.41+/-0.01
# SAR_W/g_=_122.24+/-18.44
# Hc_kA/m_=_5.23+/-0.39
# Mr_A/m_=_169.88+/-35.00
# Suceptibilidad_a_M=0_=_0.0342+/-0.0057

Nombre_archivo	Time_m	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(s)	N	xi_M_0
135kHz_100dA_100Mss_NEd010.txt	08/03/2024 15:08:25	-35.6	113.54	5.74	38460.00	552.84	1.360544e+05	4.370037e+00	6.411548e+00	105.35	1.509891e-07	4410	2.104e-02
135kHz_100dA_100Mss_NEd011.txt	08/03/2024 15:08:26	-35.7	112.61	5.73	38460.00	541.42	1.360544e+05	4.293013e+00	6.412138e+00	103.97	1.516901e-07	4410	2.086e-02
135kHz_100dA_100Mss_NEd012.txt	08/03/2024 15:08:27	-35.8	114.19	5.70	38460.00	549.74	1.360544e+05	4.355448e+00	6.411866e+00	105.26	1.513661e-07	4410	2.136e-02
135kHz_100dA_100Mss_NEd013.txt	08/03/2024 15:08:28	-35.9	110.66	5.61	38460.00	536.92	1.360544e+05	4.268679e+00	6.409167e+00	101.01	1.481605e-07	4410	2.100e-02
135kHz_100dA_100Mss_NEd014.txt	08/03/2024 15:08:30	-36.0	111.22	5.50	38460.00	549.11	1.360544e+05	4.359131e+00	6.405969e+00	100.54	1.443588e-07	4410	2.156e-02
135kHz_100dA_100Mss_NEd015.txt	08/03/2024 15:08:31	-36.0	110.74	5.54	38460.00	544.57	1.360544e+05	4.322482e+00	6.407782e+00	101.16	1.465115e-07	4410	2.125e-02
135kHz_100dA_100Mss_NEd016.txt	08/03/2024 15:08:32	-35.8	119.32	5.23	38460.00	625.22	1.360236e+05	4.924055e+00	6.397881e+00	106.10	1.347642e-07	4411	2.430e-02
135kHz_100dA_100Mss_NEd017.txt	08/03/2024 15:08:33	-35.7	113.80	5.39	38460.00	572.20	1.360544e+05	4.529492e+00	6.403771e+00	102.61	1.417524e-07	4410	2.244e-02
135kHz_100dA_100Mss_NEd018.txt	08/03/2024 15:08:35	-35.4	109.72	5.33	38460.00	558.80	1.360544e+05	4.427886e+00	6.403311e+00	99.93	1.412047e-07	4410	2.180e-02
135kHz_100dA_100Mss_NEd019.txt	08/03/2024 15:08:37	-35.0	106.47	5.31	38460.00	535.50	1.360544e+05	4.261556e+00	6.402373e+00	95.43	1.400913e-07	4410	2.121e-02
135kHz_100dA_100Mss_NEd020.txt	08/03/2024 15:08:38	-34.7	106.63	5.25	38460.00	540.92	1.360544e+05	4.299473e+00	6.401166e+00	95.31	1.386593e-07	4410	2.147e-02
135kHz_100dA_100Mss_NEd021.txt	08/03/2024 15:08:39	-34.3	104.32	5.18	38460.00	532.23	1.360544e+05	4.242763e+00	6.399069e+00	92.39	1.361731e-07	4410	2.129e-02
135kHz_100dA_100Mss_NEd022.txt	08/03/2024 15:08:40	-33.9	105.02	5.21	38460.00	543.14	1.360544e+05	4.311253e+00	6.400336e+00	94.90	1.376764e-07	4410	2.132e-02
135kHz_100dA_100Mss_NEd023.txt	08/03/2024 15:08:41	-33.3	105.68	5.28	38460.00	529.80	1.360544e+05	4.222318e+00	6.403459e+00	95.41	1.413794e-07	4410	2.111e-02
135kHz_100dA_100Mss_NEd024.txt	08/03/2024 15:08:43	-32.5	105.46	5.13	38460.00	540.11	1.360544e+05	4.301679e+00	6.398797e+00	93.45	1.358497e-07	4410	2.173e-02
135kHz_100dA_100Mss_NEd025.txt	08/03/2024 15:08:43	-32.5	102.66	5.09	38460.00	534.36	1.360544e+05	4.251691e+00	6.398056e+00	91.77	1.349712e-07	4410	2.125e-02
135kHz_100dA_100Mss_NEd026.txt	08/03/2024 15:08:44	-32.0	102.94	5.12	38460.00	530.93	1.360544e+05	4.228496e+00	6.398711e+00	91.79	1.357462e-07	4410	2.115e-02
135kHz_100dA_100Mss_NEd027.txt	08/03/2024 15:08:45	-31.5	102.09	4.99	38460.00	532.51	1.360236e+05	4.251536e+00	6.395500e+00	89.72	1.319405e-07	4411	2.153e-02
135kHz_100dA_100Mss_NEd028.txt	08/03/2024 15:08:47	-30.6	105.73	5.06	38460.00	547.29	1.360544e+05	4.354866e+00	6.397627e+00	93.65	1.344636e-07	4410	2.209e-02
135kHz_100dA_100Mss_NEd029.txt	08/03/2024 15:08:48	-29.9	102.11	5.02	38460.00	533.61	1.360544e+05	4.252186e+00	6.396856e+00	90.83	1.335513e-07	4410	2.140e-02
135kHz_100dA_100Mss_NEd030.txt	08/03/2024 15:08:49	-29.3	101.27	4.94	38460.00	531.73	1.360236e+05	4.243548e+00	6.395323e+00	89.41	1.317339e-07	4411	2.154e-02
135kHz_100dA_100Mss_NEd031.txt	08/03/2024 15:08:50	-28.7	101.82	4.91	38460.00	539.71	1.360236e+05	4.306150e+00	6.393507e+00	89.26	1.295825e-07	4411	2.186e-02
135kHz_100dA_100Mss_NEd032.txt	08/03/2024 15:08:51	-28.2	102.37	5.00	38460.00	539.54	1.360544e+05	4.288475e+00	6.395877e+00	90.82	1.323906e-07	4410	2.155e-02
135kHz_100dA_100Mss_NEd033.txt	08/03/2024 15:08:53	-27.1	101.14	4.93	38460.00	534.70	1.360236e+05	4.263950e+00	6.394497e+00	89.18	1.307531e-07	4411	2.162e-02
135kHz_100dA_100Mss_NEd034.txt	08/03/2024 15:08:54	-26.5	100.26	4.89	38460.00	536.47	1.360544e+05	4.275244e+00	6.392669e+00	87.97	1.285909e-07	4410	2.163e-02
135kHz_100dA_100Mss_NEd035.txt	08/03/2024 15:08:55	-25.8	99.88	4.86	38460.00	533.91	1.360544e+05	4.258576e+00	6.392382e+00	87.40	1.282502e-07	4410	2.164e-02
135kHz_100dA_100Mss_NEd036.txt	08/03/2024 15:08:56	-25.2	101.26	4.83	38460.00	545.05	1.360544e+05	4.339694e+00	6.391890e+00	88.67	1.276667e-07	4410	2.214e-02
135kHz_100dA_100Mss_NEd037.txt	08/03/2024 15:08:56	-25.2	100.62	4.83	38460.00	539.09	1.360544e+05	4.296691e+00	6.391222e+00	87.25	1.268781e-07	4410	2.201e-02
135kHz_100dA_100Mss_NEd038.txt	08/03/2024 15:08:58	-24.0	100.67	4.79	38460.00	538.65	1.360544e+05	4.300386e+00	6.390808e+00	86.99	1.263891e-07	4410	2.215e-02
135kHz_100dA_100Mss_NEd039.txt	08/03/2024 15:08:59	-23.4	99.95	4.82	38460.00	536.98	1.360236e+05	4.282474e+00	6.392193e+00	87.72	1.280276e-07	4411	2.188e-02
135kHz_100dA_100Mss_NEd040.txt	08/03/2024 15:09:00	-22.8	102.10	4.82	38460.00	553.27	1.360544e+05	4.399989e+00	6.392056e+00	90.03	1.278637e-07	4410	2.238e-02
135kHz_100dA_100Mss_NEd041.txt	08/03/2024 15:09:01	-22.4	101.52	4.85	38460.00	542.59	1.360544e+05	4.323961e+00	6.392245e+00	88.63	1.280905e-07	4410	2.212e-02
