# Configuracion:
# Concentracion g/m^3_=_29600.0
# C_Vs_to_Am_M_A/Vsm_=_254322799225.57578
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_136105.7692874691
# 
Resultados:
# tau_s_=_(1.28+/-0.29)e-07
# dphi_rad_=_6.39+/-0.02
# SAR_W/g_=_104.10+/-25.18
# Hc_kA/m_=_4.71+/-0.84
# Mr_A/m_=_319.77+/-73.72
# Suceptibilidad_a_M=0_=_0.0713+/-0.0042

Nombre_archivo	Time_m	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(s)	N	xi_M_0
135kHz_100dA_100Mss_NE008.txt	06/03/2024 10:32:53	-32.8	271.77	4.52	38460.00	1208.28	1.361162e+05	1.010479e+01	6.381334e+00	93.28	1.151461e-07	4408	6.437e-02
135kHz_100dA_100Mss_NE009.txt	06/03/2024 10:32:54	-32.8	270.33	4.46	38460.00	1213.93	1.360853e+05	1.015228e+01	6.379878e+00	92.31	1.134273e-07	4409	6.483e-02
135kHz_100dA_100Mss_NE010.txt	06/03/2024 10:32:56	-32.6	266.27	4.38	38460.00	1206.10	1.360853e+05	1.009447e+01	6.377800e+00	89.82	1.109754e-07	4409	6.490e-02
135kHz_100dA_100Mss_NE011.txt	06/03/2024 10:32:57	-32.3	263.48	4.33	38460.00	1198.74	1.360853e+05	1.004342e+01	6.376958e+00	88.57	1.099805e-07	4409	6.501e-02
135kHz_100dA_100Mss_NE012.txt	06/03/2024 10:32:58	-32.2	260.80	4.27	38460.00	1194.72	1.360853e+05	1.001630e+01	6.375993e+00	87.43	1.088422e-07	4409	6.516e-02
135kHz_100dA_100Mss_NE013.txt	06/03/2024 10:32:59	-31.9	257.35	4.24	38460.00	1191.44	1.360853e+05	9.979947e+00	6.374510e+00	85.72	1.070915e-07	4409	6.491e-02
135kHz_100dA_100Mss_NE014.txt	06/03/2024 10:33:00	-31.7	256.00	4.18	38460.00	1191.34	1.360853e+05	9.991046e+00	6.373844e+00	85.19	1.063072e-07	4409	6.515e-02
135kHz_100dA_100Mss_NE015.txt	06/03/2024 10:33:01	-31.3	253.97	4.14	38460.00	1191.00	1.360853e+05	9.983409e+00	6.372885e+00	84.23	1.051764e-07	4409	6.528e-02
135kHz_100dA_100Mss_NE016.txt	06/03/2024 10:33:02	-31.0	250.72	4.07	38460.00	1197.16	1.360853e+05	1.002098e+01	6.370410e+00	82.22	1.022600e-07	4409	6.549e-02
135kHz_100dA_100Mss_NE017.txt	06/03/2024 10:33:03	-30.6	249.36	4.05	38460.00	1186.69	1.360853e+05	9.951748e+00	6.370880e+00	82.09	1.028132e-07	4409	6.538e-02
